,created,sentiment_score
98,1641153626,2.0
99,1641155514,4.0
100,1641159113,8.0
101,1641159969,4.0
102,1641161608,15.0
103,1641163422,7.0
104,1641165959,5.0
105,1641167324,2.0
106,1641167578,-2.0
107,1641168213,2.0
108,1641168229,-2.0
109,1641169503,3.0
110,1641169744,6.0
111,1641171879,6.0
112,1641174014,0.0
113,1641174605,1.0
114,1641177232,6.0
115,1641178387,0.0
116,1641179121,3.0
117,1641179887,3.0
118,1641183334,6.0
119,1641183786,1.0
120,1641184965,38.0
121,1641186182,3.0
122,1641186749,0.0
123,1641190205,4.0
124,1641192232,2.0
125,1641194192,3.0
126,1641195001,0.0
127,1641196884,3.0
128,1641197268,1.0
129,1641199685,2.0
130,1641200200,0.0
131,1641200739,15.0
132,1641201040,3.0
133,1641201078,9.0
134,1641201179,5.0
135,1641204811,0.0
136,1641206986,9.0
137,1641209796,7.0
138,1641212651,5.0
139,1641215230,4.0
140,1641219226,12.0
141,1641220725,1.0
142,1641222210,8.0
143,1641223064,0.0
144,1641223390,5.0
145,1641224454,0.0
146,1641226164,0.0
147,1641227088,9.0
148,1641227582,-1.0
149,1641228256,3.0
150,1641228311,-3.0
151,1641228316,-2.0
152,1641228366,3.0
153,1641228680,7.0
154,1641229381,4.0
155,1641230563,5.0
156,1641231495,3.0
157,1641232273,8.0
158,1641234407,-2.0
159,1641235281,8.0
160,1641235700,1.0
161,1641236443,4.0
162,1641238045,8.0
163,1641238783,2.0
164,1641239056,4.0
165,1641240957,-7.0
166,1641241477,9.0
167,1641241688,1.0
168,1641241905,4.0
169,1641242307,5.0
170,1641242598,4.0
171,1641242743,10.0
172,1641243073,8.0
173,1641243391,2.0
174,1641244215,2.0
175,1641244762,0.0
176,1641246052,3.0
177,1641246136,4.0
178,1641247071,-1.0
179,1641248055,7.0
180,1641248642,3.0
181,1641250375,20.0
182,1641251546,4.0
183,1641251579,6.0
184,1641252722,3.0
185,1641253930,7.0
186,1641254141,13.0
187,1641254806,8.0
188,1641255290,0.0
189,1641261733,-4.0
190,1641263460,4.0
191,1641264659,3.0
192,1641264946,5.0
193,1641265355,1.0
194,1641271596,8.0
195,1641272591,3.0
196,1641272877,5.0
197,1641272974,-4.0
198,1641274619,-3.0
199,1641275455,14.0
200,1641286689,6.0
201,1641287230,2.0
202,1641288060,-1.0
203,1641294350,13.0
204,1641298055,4.0
205,1641298301,8.0
206,1641299581,3.0
207,1641301007,3.0
208,1641312869,7.0
209,1641315269,35.0
210,1641316834,6.0
211,1641317670,14.0
212,1641318310,4.0
213,1641318874,2.0
214,1641319104,5.0
215,1641319817,0.0
216,1641320071,2.0
217,1641321143,2.0
218,1641321331,6.0
219,1641321571,18.0
220,1641324225,-3.0
221,1641324287,1.0
222,1641326017,-8.0
223,1641327297,5.0
224,1641328878,0.0
225,1641329802,3.0
226,1641330936,8.0
227,1641332839,7.0
228,1641333747,7.0
229,1641336402,5.0
230,1641337806,4.0
231,1641342861,-4.0
232,1641343584,5.0
233,1641343619,6.0
234,1641344421,18.0
235,1641344748,1.0
236,1641346183,-1.0
237,1641347587,5.0
238,1641349101,15.0
239,1641350992,-4.0
240,1641351880,2.0
241,1641352560,3.0
242,1641352999,-8.0
243,1641355410,8.0
244,1641357931,4.0
245,1641358670,0.0
246,1641358805,6.0
247,1641358886,0.0
248,1641359394,3.0
249,1641362571,0.0
250,1641368272,3.0
251,1641370662,0.0
252,1641371397,0.0
253,1641373402,4.0
254,1641374925,3.0
255,1641376539,4.0
256,1641376578,0.0
257,1641380011,4.0
258,1641380902,-3.0
259,1641384855,21.0
260,1641385139,-5.0
261,1641385395,6.0
262,1641385922,9.0
263,1641386970,3.0
264,1641389313,3.0
265,1641391191,-6.0
266,1641392395,3.0
267,1641393025,11.0
268,1641394341,7.0
269,1641395516,-4.0
270,1641396581,8.0
271,1641396754,-7.0
272,1641396789,-6.0
273,1641397628,7.0
274,1641397806,1.0
275,1641398067,1.0
276,1641400108,-4.0
277,1641401559,9.0
278,1641403216,14.0
279,1641403831,1.0
280,1641404081,1.0
281,1641405774,1.0
282,1641406729,15.0
283,1641407323,2.0
284,1641407386,31.0
285,1641408400,5.0
286,1641408588,5.0
287,1641408919,1.0
288,1641409018,3.0
289,1641410690,-1.0
290,1641411311,4.0
291,1641412187,2.0
292,1641413773,6.0
293,1641413942,4.0
294,1641415110,1.0
295,1641415439,0.0
296,1641415816,2.0
297,1641416856,6.0
298,1641417437,2.0
299,1641417870,13.0
300,1641418395,2.0
301,1641418813,10.0
302,1641418923,0.0
303,1641419070,-4.0
304,1641419078,0.0
305,1641419298,1.0
306,1641420652,6.0
307,1641421853,-2.0
308,1641422766,10.0
309,1641423085,1.0
310,1641423798,2.0
311,1641425601,2.0
312,1641428081,2.0
313,1641429087,1.0
314,1641429365,2.0
315,1641430020,6.0
316,1641430091,2.0
317,1641430744,0.0
318,1641431801,11.0
319,1641431868,2.0
320,1641432677,-5.0
321,1641433248,-2.0
322,1641437036,0.0
323,1641439018,8.0
324,1641439030,3.0
325,1641439710,3.0
326,1641439829,3.0
327,1641440772,1.0
328,1641441311,5.0
329,1641441974,-1.0
330,1641442335,-7.0
331,1641442483,11.0
332,1641442761,6.0
333,1641442937,0.0
334,1641444517,11.0
335,1641445237,3.0
336,1641445537,4.0
337,1641445830,2.0
338,1641446132,1.0
339,1641446263,3.0
340,1641446571,2.0
341,1641447289,-2.0
342,1641448518,2.0
343,1641449019,10.0
344,1641449741,2.0
345,1641450009,3.0
346,1641451173,5.0
347,1641451389,1.0
348,1641451491,11.0
349,1641451611,4.0
350,1641453065,3.0
351,1641460826,-1.0
352,1641460990,-7.0
353,1641461496,9.0
354,1641461562,0.0
355,1641461981,4.0
356,1641463241,5.0
357,1641463477,-1.0
358,1641466593,-5.0
359,1641466613,7.0
360,1641467391,2.0
361,1641468267,3.0
362,1641468347,-1.0
363,1641469107,-1.0
364,1641469419,7.0
365,1641469900,-2.0
366,1641470439,4.0
367,1641470865,13.0
368,1641472240,3.0
369,1641472946,1.0
370,1641473878,9.0
371,1641474394,5.0
372,1641474847,2.0
373,1641475044,4.0
374,1641475750,2.0
375,1641476633,4.0
376,1641477406,2.0
377,1641477483,2.0
378,1641477701,2.0
379,1641477823,-4.0
380,1641478148,-1.0
381,1641478896,4.0
382,1641479489,-3.0
383,1641479563,-2.0
384,1641480497,9.0
385,1641481468,1.0
386,1641481526,-2.0
387,1641482308,2.0
388,1641482550,-4.0
389,1641482761,1.0
390,1641485120,-1.0
391,1641485288,5.0
392,1641485582,-3.0
393,1641486108,8.0
394,1641486257,2.0
395,1641486781,2.0
396,1641488518,2.0
397,1641488557,-2.0
398,1641489958,3.0
399,1641492066,5.0
400,1641492245,3.0
401,1641492676,1.0
402,1641493709,15.0
403,1641493878,-4.0
404,1641494633,1.0
405,1641495092,21.0
406,1641495330,12.0
407,1641495777,2.0
408,1641495898,2.0
409,1641496743,17.0
410,1641496835,2.0
411,1641498059,3.0
412,1641499520,7.0
413,1641501364,26.0
414,1641501647,2.0
415,1641503812,8.0
416,1641503821,5.0
417,1641504214,-1.0
418,1641504529,4.0
419,1641506068,0.0
420,1641509035,-8.0
421,1641509517,0.0
422,1641509821,-1.0
423,1641510191,6.0
424,1641510668,1.0
425,1641513537,6.0
426,1641514613,0.0
427,1641515519,7.0
428,1641516582,-1.0
429,1641518186,30.0
430,1641519813,18.0
431,1641520355,9.0
432,1641520510,10.0
433,1641521857,5.0
434,1641522128,-1.0
435,1641523336,-2.0
436,1641523766,0.0
437,1641524721,0.0
438,1641526459,1.0
439,1641527287,2.0
440,1641527949,1.0
441,1641529207,-3.0
442,1641529554,2.0
443,1641530347,0.0
444,1641530983,1.0
445,1641532083,3.0
446,1641532128,0.0
447,1641532715,-6.0
448,1641534888,0.0
449,1641535699,4.0
450,1641538912,11.0
451,1641539557,-4.0
452,1641540042,2.0
453,1641542870,6.0
454,1641543262,8.0
455,1641544419,23.0
456,1641549869,-2.0
457,1641550620,0.0
458,1641552266,4.0
459,1641552764,-3.0
460,1641554258,1.0
461,1641555725,15.0
462,1641557747,1.0
463,1641558063,14.0
464,1641560839,2.0
465,1641562004,3.0
466,1641562361,0.0
467,1641563601,-1.0
468,1641564928,1.0
469,1641565587,-3.0
470,1641565907,5.0
471,1641566814,0.0
472,1641568383,3.0
473,1641568898,8.0
474,1641569803,12.0
475,1641571859,8.0
476,1641574321,6.0
477,1641575288,1.0
478,1641579743,5.0
479,1641580283,2.0
480,1641580886,-4.0
481,1641580961,10.0
482,1641581518,6.0
483,1641584440,0.0
484,1641584893,2.0
485,1641585072,6.0
486,1641586848,7.0
487,1641587025,1.0
488,1641587603,-5.0
489,1641587964,6.0
490,1641588231,13.0
491,1641588445,-1.0
492,1641589237,0.0
493,1641589900,2.0
494,1641590480,6.0
495,1641591402,1.0
496,1641591930,-4.0
497,1641593432,0.0
498,1641593642,17.0
499,1641595306,2.0
500,1641596487,0.0
501,1641597015,0.0
502,1641597124,6.0
503,1641599536,7.0
504,1641601283,0.0
505,1641602397,5.0
506,1641602470,0.0
507,1641602571,5.0
508,1641607484,-1.0
509,1641607753,10.0
510,1641608525,-1.0
511,1641610578,-2.0
512,1641614048,1.0
513,1641616242,17.0
514,1641617014,7.0
515,1641617582,9.0
516,1641618328,3.0
517,1641618612,1.0
518,1641619643,0.0
519,1641626684,2.0
520,1641628129,-1.0
521,1641629662,4.0
522,1641629843,5.0
523,1641631778,0.0
524,1641632432,2.0
525,1641633327,16.0
526,1641634463,-5.0
527,1641634835,4.0
528,1641635673,1.0
529,1641637515,3.0
530,1641638989,3.0
531,1641640372,8.0
532,1641642938,-1.0
533,1641648540,2.0
534,1641648688,5.0
535,1641650698,-3.0
536,1641652485,-2.0
537,1641653462,1.0
538,1641654979,1.0
539,1641655750,3.0
540,1641656700,8.0
541,1641658137,0.0
542,1641658941,-1.0
543,1641659293,-5.0
544,1641659862,-3.0
545,1641660182,-1.0
546,1641661219,21.0
547,1641662078,1.0
548,1641662292,8.0
549,1641662572,1.0
550,1641662678,0.0
551,1641663585,4.0
552,1641663994,0.0
553,1641665340,11.0
554,1641665813,12.0
555,1641665822,17.0
556,1641667955,-1.0
557,1641668000,4.0
558,1641668321,6.0
559,1641668742,-1.0
560,1641669361,17.0
561,1641669429,3.0
562,1641669514,0.0
563,1641669856,3.0
564,1641672776,12.0
565,1641672979,3.0
566,1641673311,-1.0
567,1641674135,8.0
568,1641674376,2.0
569,1641675021,-4.0
570,1641675143,0.0
571,1641675262,7.0
572,1641676059,1.0
573,1641676409,7.0
574,1641679061,-2.0
575,1641679883,7.0
576,1641680618,10.0
577,1641681212,0.0
578,1641682269,3.0
579,1641682413,2.0
580,1641682572,-3.0
581,1641685611,4.0
582,1641687081,9.0
583,1641690948,0.0
584,1641692423,1.0
585,1641694137,1.0
586,1641695352,5.0
587,1641700123,2.0
588,1641701099,17.0
589,1641701612,9.0
590,1641701622,1.0
591,1641701645,1.0
592,1641704696,2.0
593,1641704950,3.0
594,1641705279,2.0
595,1641709842,7.0
596,1641712956,1.0
597,1641713377,4.0
598,1641713447,2.0
599,1641713908,3.0
600,1641715758,6.0
601,1641716658,1.0
602,1641724503,0.0
603,1641728786,-1.0
604,1641728877,6.0
605,1641729173,4.0
606,1641729269,3.0
607,1641730886,5.0
608,1641732671,-6.0
609,1641732938,-1.0
610,1641733433,9.0
611,1641734082,2.0
612,1641737057,1.0
613,1641737430,2.0
614,1641738293,6.0
615,1641739060,3.0
616,1641739241,4.0
617,1641740036,2.0
618,1641740253,4.0
619,1641740937,-3.0
620,1641742687,8.0
621,1641745775,7.0
622,1641746923,-2.0
623,1641749740,9.0
624,1641749746,2.0
625,1641749888,4.0
626,1641750237,-2.0
627,1641750461,6.0
628,1641750875,0.0
629,1641751844,11.0
630,1641752764,9.0
631,1641754408,0.0
632,1641754932,0.0
633,1641755380,-6.0
634,1641757527,12.0
635,1641759306,6.0
636,1641760406,0.0
637,1641763845,0.0
638,1641765478,5.0
639,1641766469,4.0
640,1641766503,-8.0
641,1641766837,4.0
642,1641767610,-5.0
643,1641768117,6.0
644,1641770108,6.0
645,1641771588,7.0
646,1641772086,6.0
647,1641772590,3.0
648,1641772648,-1.0
649,1641772865,11.0
650,1641773285,3.0
651,1641774081,-2.0
652,1641776668,14.0
653,1641777077,2.0
654,1641778571,4.0
655,1641781792,4.0
656,1641783007,15.0
657,1641783123,1.0
658,1641784130,-1.0
659,1641784223,-3.0
660,1641784567,8.0
661,1641788056,6.0
662,1641790201,6.0
663,1641790355,-3.0
664,1641791261,3.0
665,1641792625,0.0
666,1641794071,-6.0
667,1641794604,1.0
668,1641794930,4.0
669,1641796139,26.0
670,1641798654,6.0
671,1641808572,5.0
672,1641810217,-5.0
673,1641810635,-1.0
674,1641815114,5.0
675,1641815728,2.0
676,1641817960,0.0
677,1641819388,7.0
678,1641819584,2.0
679,1641819617,0.0
680,1641822279,8.0
681,1641823907,1.0
682,1641824390,7.0
683,1641824397,3.0
684,1641824470,21.0
685,1641825462,2.0
686,1641826293,5.0
687,1641826817,-2.0
688,1641827571,2.0
689,1641829364,6.0
690,1641829816,1.0
691,1641832223,13.0
692,1641834165,8.0
693,1641836309,-5.0
694,1641836453,1.0
695,1641838705,4.0
696,1641840833,4.0
697,1641841282,-4.0
698,1641843418,5.0
699,1641844512,3.0
700,1641845108,0.0
701,1641845291,5.0
702,1641846543,0.0
703,1641846810,3.0
704,1641847424,14.0
705,1641848139,-1.0
706,1641848982,2.0
707,1641849786,1.0
708,1641851609,5.0
709,1641853363,3.0
710,1641854032,8.0
711,1641855991,0.0
712,1641856536,3.0
713,1641862925,3.0
714,1641865005,1.0
715,1641867454,1.0
716,1641868864,2.0
717,1641873165,2.0
718,1641874526,-2.0
719,1641877377,3.0
720,1641879508,21.0
721,1641880601,-2.0
722,1641882591,7.0
723,1641883629,5.0
724,1641885330,0.0
725,1641885950,6.0
726,1641888241,12.0
727,1641890167,2.0
728,1641890200,7.0
729,1641891741,9.0
730,1641892716,-1.0
731,1641893428,-2.0
732,1641895398,5.0
733,1641895512,1.0
734,1641898372,2.0
735,1641898465,-1.0
736,1641898893,3.0
737,1641901396,2.0
738,1641903399,14.0
739,1641903478,7.0
740,1641903492,2.0
741,1641904555,4.0
742,1641907574,4.0
743,1641907848,4.0
744,1641908554,15.0
745,1641910517,0.0
746,1641911838,-1.0
747,1641912431,4.0
748,1641912731,12.0
749,1641915449,6.0
750,1641916328,7.0
751,1641919619,3.0
752,1641919869,-5.0
753,1641920718,10.0
754,1641923090,4.0
755,1641923331,1.0
756,1641924603,5.0
757,1641926221,0.0
758,1641926726,0.0
759,1641927229,-5.0
760,1641927394,2.0
761,1641928550,-1.0
762,1641928803,3.0
763,1641929059,28.0
764,1641929085,6.0
765,1641931462,0.0
766,1641931697,0.0
767,1641932152,2.0
768,1641932965,1.0
769,1641935146,0.0
770,1641935979,4.0
771,1641938690,3.0
772,1641939584,6.0
773,1641945217,9.0
774,1641948506,3.0
775,1641952113,7.0
776,1641953951,4.0
777,1641954117,20.0
778,1641955344,7.0
779,1641957338,5.0
780,1641957587,4.0
781,1641963764,3.0
782,1641963865,1.0
783,1641964889,17.0
784,1641965300,-2.0
785,1641966067,3.0
786,1641967928,5.0
787,1641970200,0.0
788,1641973298,4.0
789,1641973390,-1.0
790,1641973466,3.0
791,1641973745,-1.0
792,1641976829,1.0
793,1641977177,3.0
794,1641977848,-1.0
795,1641983322,1.0
796,1641984108,2.0
797,1641985322,0.0
798,1641985404,4.0
799,1641985751,2.0
800,1641986371,7.0
801,1641986690,3.0
802,1641992555,-1.0
803,1641995606,6.0
804,1641996484,1.0
805,1641996981,4.0
806,1641997228,21.0
807,1641998062,-5.0
808,1641999366,9.0
809,1642002547,0.0
810,1642003213,8.0
811,1642003802,11.0
812,1642005340,0.0
813,1642005485,38.0
814,1642005515,1.0
815,1642007543,9.0
816,1642010339,4.0
817,1642010692,9.0
818,1642011882,8.0
819,1642013065,0.0
820,1642013250,2.0
821,1642015429,0.0
822,1642015823,0.0
823,1642018914,7.0
824,1642020295,3.0
825,1642020468,7.0
826,1642020578,-4.0
827,1642021145,11.0
828,1642023526,1.0
829,1642023940,-1.0
830,1642023964,6.0
831,1642024727,2.0
832,1642024849,-4.0
833,1642025010,0.0
834,1642025761,2.0
835,1642027158,6.0
836,1642027276,12.0
837,1642028856,4.0
838,1642029858,5.0
839,1642031329,2.0
840,1642031490,3.0
841,1642041698,0.0
842,1642041758,4.0
843,1642041827,8.0
844,1642042177,5.0
845,1642047734,6.0
846,1642048096,2.0
847,1642048205,1.0
848,1642048912,11.0
849,1642049404,5.0
850,1642050204,3.0
851,1642050430,1.0
852,1642053859,10.0
853,1642054080,14.0
854,1642055446,3.0
855,1642056417,1.0
856,1642062605,1.0
857,1642068429,0.0
858,1642071463,-2.0
859,1642071971,6.0
860,1642076916,10.0
861,1642079754,-4.0
862,1642081806,3.0
863,1642084486,15.0
864,1642086312,17.0
865,1642087132,4.0
866,1642087195,10.0
867,1642087333,0.0
868,1642087934,1.0
869,1642088214,6.0
870,1642088664,3.0
871,1642089275,-2.0
872,1642089808,-2.0
873,1642090656,2.0
874,1642091670,12.0
875,1642093256,3.0
876,1642094530,2.0
877,1642095330,-2.0
878,1642098405,0.0
879,1642098451,4.0
880,1642098466,0.0
881,1642100295,3.0
882,1642100301,6.0
883,1642101968,0.0
884,1642103582,1.0
885,1642104711,3.0
886,1642105671,-2.0
887,1642106285,0.0
888,1642108659,-2.0
889,1642110669,6.0
890,1642111263,-1.0
891,1642111486,-1.0
892,1642112830,8.0
893,1642113320,10.0
894,1642113354,0.0
895,1642114142,2.0
896,1642116944,7.0
897,1642117503,3.0
898,1642118506,11.0
899,1642118706,8.0
900,1642120021,4.0
901,1642121841,5.0
902,1642121911,16.0
903,1642126728,-1.0
904,1642128027,10.0
905,1642128241,-3.0
906,1642128316,3.0
907,1642132318,7.0
908,1642133722,2.0
909,1642133843,6.0
910,1642135184,2.0
911,1642136464,3.0
912,1642137266,-8.0
913,1642138866,4.0
914,1642143822,-2.0
915,1642144108,-6.0
916,1642144251,0.0
917,1642144843,4.0
918,1642145081,6.0
919,1642145159,3.0
920,1642146022,14.0
921,1642148287,8.0
922,1642155439,0.0
923,1642156889,5.0
924,1642159747,6.0
925,1642162362,19.0
926,1642163242,7.0
927,1642163849,-3.0
928,1642165063,1.0
929,1642165662,2.0
930,1642165926,15.0
931,1642166621,-9.0
932,1642166948,4.0
933,1642167877,4.0
934,1642168109,2.0
935,1642168769,-3.0
936,1642170774,2.0
937,1642170824,10.0
938,1642171783,1.0
939,1642174537,2.0
940,1642176029,2.0
941,1642176858,1.0
942,1642176867,30.0
943,1642177015,1.0
944,1642177304,4.0
945,1642177813,5.0
946,1642180388,6.0
947,1642180535,6.0
948,1642180874,2.0
949,1642182306,10.0
950,1642182467,13.0
951,1642183101,3.0
952,1642183549,5.0
953,1642185179,7.0
954,1642185881,2.0
955,1642190101,-1.0
956,1642190328,1.0
957,1642192268,10.0
958,1642193252,1.0
959,1642193986,2.0
960,1642194282,-2.0
961,1642194353,3.0
962,1642195069,1.0
963,1642196383,0.0
964,1642197836,-3.0
965,1642198253,12.0
966,1642200242,1.0
967,1642200286,3.0
968,1642203715,0.0
969,1642205206,1.0
970,1642206625,3.0
971,1642209248,5.0
972,1642213867,0.0
973,1642215034,4.0
974,1642215139,3.0
975,1642215549,4.0
976,1642216055,9.0
977,1642216608,3.0
978,1642218836,-5.0
979,1642219668,22.0
980,1642223011,3.0
981,1642224466,9.0
982,1642228584,0.0
983,1642235432,-1.0
984,1642236594,10.0
985,1642236801,3.0
986,1642238453,3.0
987,1642239561,5.0
988,1642240175,2.0
989,1642240875,-2.0
990,1642241355,6.0
991,1642244911,3.0
992,1642247847,0.0
993,1642250183,5.0
994,1642252296,4.0
995,1642252672,9.0
996,1642253940,5.0
997,1642254595,1.0
998,1642255719,2.0
999,1642257547,-1.0
1000,1642257797,1.0
1001,1642257973,1.0
1002,1642258373,0.0
1003,1642261021,2.0
1004,1642263886,4.0
1005,1642263996,-1.0
1006,1642267106,4.0
1007,1642269303,3.0
1008,1642271790,3.0
1009,1642271969,9.0
1010,1642272145,3.0
1011,1642272407,0.0
1012,1642272508,3.0
1013,1642272993,-3.0
1014,1642273292,-2.0
1015,1642273600,25.0
1016,1642276567,4.0
1017,1642278770,14.0
1018,1642280245,2.0
1019,1642283140,11.0
1020,1642283819,4.0
1021,1642285576,20.0
1022,1642287640,9.0
1023,1642289554,6.0
1024,1642291231,5.0
1025,1642291437,1.0
1026,1642291468,0.0
1027,1642291694,30.0
1028,1642295048,2.0
1029,1642296666,12.0
1030,1642297491,-16.0
1031,1642297662,0.0
1032,1642300291,6.0
1033,1642300637,5.0
1034,1642301470,5.0
1035,1642305125,6.0
1036,1642309659,3.0
1037,1642324717,-1.0
1038,1642330025,3.0
1039,1642330107,1.0
1040,1642330903,8.0
1041,1642337091,-1.0
1042,1642338754,3.0
1043,1642341829,0.0
1044,1642342305,14.0
1045,1642343468,4.0
1046,1642343932,-6.0
1047,1642347190,1.0
1048,1642348148,-1.0
1049,1642348335,1.0
1050,1642348711,9.0
1051,1642350396,6.0
1052,1642351243,0.0
1053,1642351261,1.0
1054,1642351336,1.0
1055,1642351503,1.0
1056,1642351911,7.0
1057,1642352351,3.0
1058,1642353292,4.0
1059,1642354375,1.0
1060,1642354583,2.0
1061,1642355502,5.0
1062,1642358047,0.0
1063,1642358303,2.0
1064,1642361125,35.0
1065,1642363501,4.0
1066,1642366154,16.0
1067,1642366434,15.0
1068,1642368467,1.0
1069,1642372344,2.0
1070,1642377327,9.0
1071,1642379078,-1.0
1072,1642380075,11.0
1073,1642381448,-2.0
1074,1642385666,3.0
1075,1642387721,1.0
1076,1642387940,3.0
1077,1642388191,9.0
1078,1642392721,0.0
1079,1642393241,15.0
1080,1642394018,4.0
1081,1642396084,3.0
1082,1642399778,-7.0
1083,1642400106,4.0
1084,1642411312,3.0
1085,1642413228,0.0
1086,1642416575,-3.0
1087,1642417622,2.0
1088,1642418421,8.0
1089,1642427578,4.0
1090,1642429183,2.0
1091,1642434672,-2.0
1092,1642435959,3.0
1093,1642437152,5.0
1094,1642437958,0.0
1095,1642438351,5.0
1096,1642438828,-1.0
1097,1642439105,-1.0
1098,1642439993,-1.0
1099,1642440647,-6.0
1100,1642440742,5.0
1101,1642442734,0.0
1102,1642442815,3.0
1103,1642444126,-1.0
1104,1642446481,2.0
1105,1642448087,0.0
1106,1642449490,4.0
1107,1642451190,12.0
1108,1642452392,5.0
1109,1642452639,1.0
1110,1642455141,5.0
1111,1642455222,6.0
1112,1642455449,10.0
1113,1642455879,2.0
1114,1642456009,1.0
1115,1642459244,0.0
1116,1642459716,0.0
1117,1642460434,2.0
1118,1642461953,0.0
1119,1642462737,0.0
1120,1642462793,3.0
1121,1642463273,-1.0
1122,1642464236,9.0
1123,1642467067,10.0
1124,1642471703,7.0
1125,1642477187,5.0
1126,1642480743,6.0
1127,1642482280,4.0
1128,1642482589,3.0
1129,1642483462,-3.0
1130,1642486773,6.0
1131,1642492843,-3.0
1132,1642494739,5.0
1133,1642495676,-3.0
1134,1642497003,2.0
1135,1642505573,3.0
1136,1642512179,6.0
1137,1642515322,4.0
1138,1642518333,7.0
1139,1642518946,3.0
1140,1642519718,4.0
1141,1642520823,-1.0
1142,1642521496,1.0
1143,1642522401,0.0
1144,1642523197,4.0
1145,1642523978,1.0
1146,1642526965,2.0
1147,1642528272,2.0
1148,1642528573,1.0
1149,1642528891,1.0
1150,1642529351,6.0
1151,1642530058,14.0
1152,1642530169,6.0
1153,1642533512,5.0
1154,1642533536,5.0
1155,1642535061,12.0
1156,1642536229,5.0
1157,1642536344,1.0
1158,1642536929,1.0
1159,1642536934,1.0
1160,1642537343,17.0
1161,1642539584,1.0
1162,1642539665,-4.0
1163,1642539670,-4.0
1164,1642540717,6.0
1165,1642541434,5.0
1166,1642541959,0.0
1167,1642542992,12.0
1168,1642544236,4.0
1169,1642544667,1.0
1170,1642550281,4.0
1171,1642550312,2.0
1172,1642551163,2.0
1173,1642551659,5.0
1174,1642552722,2.0
1175,1642554487,3.0
1176,1642556367,-5.0
1177,1642561203,3.0
1178,1642564959,6.0
1179,1642565861,10.0
1180,1642568593,3.0
1181,1642569068,1.0
1182,1642569237,17.0
1183,1642570810,18.0
1184,1642571223,-1.0
1185,1642571362,-2.0
1186,1642572234,1.0
1187,1642575194,1.0
1188,1642581070,1.0
1189,1642581341,20.0
1190,1642582574,0.0
1191,1642582578,11.0
1192,1642584509,-7.0
1193,1642587510,-1.0
1194,1642587841,1.0
1195,1642589297,-1.0
1196,1642592470,3.0
1197,1642599182,8.0
1198,1642599581,-1.0
1199,1642600252,-6.0
1200,1642600529,1.0
1201,1642602063,4.0
1202,1642602778,0.0
1203,1642604210,0.0
1204,1642607324,2.0
1205,1642607509,8.0
1206,1642608358,0.0
1207,1642610138,0.0
1208,1642610176,2.0
1209,1642614962,1.0
1210,1642615171,1.0
1211,1642617959,7.0
1212,1642618539,0.0
1213,1642619115,1.0
1214,1642620189,3.0
1215,1642620969,3.0
1216,1642624669,-1.0
1217,1642625073,4.0
1218,1642626881,2.0
1219,1642629025,4.0
1220,1642630423,-3.0
1221,1642630862,4.0
1222,1642632101,1.0
1223,1642633306,1.0
1224,1642634509,0.0
1225,1642634624,3.0
1226,1642637180,4.0
1227,1642637957,-4.0
1228,1642638530,8.0
1229,1642641453,0.0
1230,1642645080,3.0
1231,1642646069,4.0
1232,1642646545,4.0
1233,1642646934,-1.0
1234,1642647039,2.0
1235,1642648370,17.0
1236,1642649229,2.0
1237,1642652257,1.0
1238,1642654857,3.0
1239,1642659044,10.0
1240,1642659083,4.0
1241,1642661226,4.0
1242,1642669922,3.0
1243,1642672124,3.0
1244,1642673176,-1.0
1245,1642673184,8.0
1246,1642673479,4.0
1247,1642674044,9.0
1248,1642674838,2.0
1249,1642677123,1.0
1250,1642677813,2.0
1251,1642679132,3.0
1252,1642679299,7.0
1253,1642682415,7.0
1254,1642686656,-2.0
1255,1642690280,-20.0
1256,1642691346,1.0
1257,1642691509,2.0
1258,1642692689,3.0
1259,1642693275,7.0
1260,1642693300,0.0
1261,1642695328,2.0
1262,1642695412,1.0
1263,1642695691,0.0
1264,1642695698,0.0
1265,1642696134,1.0
1266,1642696215,13.0
1267,1642697735,9.0
1268,1642697777,8.0
1269,1642700649,1.0
1270,1642700914,3.0
1271,1642702008,2.0
1272,1642704902,-7.0
1273,1642705231,2.0
1274,1642705973,7.0
1275,1642706004,2.0
1276,1642709032,0.0
1277,1642709353,3.0
1278,1642710635,1.0
1279,1642711523,1.0
1280,1642712201,10.0
1281,1642713177,3.0
1282,1642713384,-1.0
1283,1642716110,3.0
1284,1642718681,9.0
1285,1642719612,10.0
1286,1642720332,2.0
1287,1642720846,1.0
1288,1642721168,7.0
1289,1642721922,8.0
1290,1642723042,9.0
1291,1642724209,1.0
1292,1642728799,2.0
1293,1642733263,6.0
1294,1642733651,2.0
1295,1642734345,13.0
1296,1642734442,1.0
1297,1642735015,-3.0
1298,1642736307,0.0
1299,1642736727,1.0
1300,1642737301,9.0
1301,1642737539,0.0
1302,1642737733,4.0
1303,1642738375,6.0
1304,1642738564,3.0
1305,1642739628,3.0
1306,1642739730,2.0
1307,1642740577,6.0
1308,1642741297,0.0
1309,1642741614,-3.0
1310,1642741647,3.0
1311,1642741984,4.0
1312,1642744143,5.0
1313,1642744147,0.0
1314,1642745060,9.0
1315,1642745824,1.0
1316,1642745902,1.0
1317,1642747424,1.0
1318,1642749305,7.0
1319,1642752984,1.0
1320,1642754311,0.0
1321,1642755696,3.0
